Pos,Bib No,Name,Time,Category,Cat Pos,Gender,Gen Pos,Country,Start,"CP 1 - KM 2,9",Finish,race_name,race_large_logo,race_category,runner_id,race_link
,6900,5K 124,Not started,Open,,Unknown,,,,,,SHA Run For Solo,https://images.racetec.net/results/racelogo/19723/19723_146.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-146-3-7753,http://results.scorenow.co.id/results.aspx?CId=19723&RId=146
,6901,5K 125,Not started,Open,,Unknown,,,,,,SHA Run For Solo,https://images.racetec.net/results/racelogo/19723/19723_146.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-146-3-7754,http://results.scorenow.co.id/results.aspx?CId=19723&RId=146
,6902,5K 126,Not started,Open,,Unknown,,,,,,SHA Run For Solo,https://images.racetec.net/results/racelogo/19723/19723_146.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-146-3-7755,http://results.scorenow.co.id/results.aspx?CId=19723&RId=146
,6903,5K 127,Not started,Open,,Unknown,,,,,,SHA Run For Solo,https://images.racetec.net/results/racelogo/19723/19723_146.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-146-3-7756,http://results.scorenow.co.id/results.aspx?CId=19723&RId=146
,6904,5K 128,Not started,Open,,Unknown,,,,,,SHA Run For Solo,https://images.racetec.net/results/racelogo/19723/19723_146.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-146-3-7757,http://results.scorenow.co.id/results.aspx?CId=19723&RId=146
,6905,5K 129,Not started,Open,,Unknown,,,,,,SHA Run For Solo,https://images.racetec.net/results/racelogo/19723/19723_146.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-146-3-7758,http://results.scorenow.co.id/results.aspx?CId=19723&RId=146
,6906,5K 130,Not started,Open,,Unknown,,,,,,SHA Run For Solo,https://images.racetec.net/results/racelogo/19723/19723_146.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-146-3-7759,http://results.scorenow.co.id/results.aspx?CId=19723&RId=146
,6907,5K 131,Not started,Open,,Unknown,,,,,,SHA Run For Solo,https://images.racetec.net/results/racelogo/19723/19723_146.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-146-3-7760,http://results.scorenow.co.id/results.aspx?CId=19723&RId=146
,6908,5K 132,Not started,Open,,Unknown,,,,,,SHA Run For Solo,https://images.racetec.net/results/racelogo/19723/19723_146.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-146-3-7761,http://results.scorenow.co.id/results.aspx?CId=19723&RId=146
,6909,5K 133,Not started,Open,,Unknown,,,,,,SHA Run For Solo,https://images.racetec.net/results/racelogo/19723/19723_146.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-146-3-7762,http://results.scorenow.co.id/results.aspx?CId=19723&RId=146
,6910,5K 134,Not started,Open,,Unknown,,,,,,SHA Run For Solo,https://images.racetec.net/results/racelogo/19723/19723_146.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-146-3-7763,http://results.scorenow.co.id/results.aspx?CId=19723&RId=146
,6911,5K 135,Not started,Open,,Unknown,,,,,,SHA Run For Solo,https://images.racetec.net/results/racelogo/19723/19723_146.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-146-3-7764,http://results.scorenow.co.id/results.aspx?CId=19723&RId=146
,6912,5K 136,Not started,Open,,Unknown,,,,,,SHA Run For Solo,https://images.racetec.net/results/racelogo/19723/19723_146.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-146-3-7765,http://results.scorenow.co.id/results.aspx?CId=19723&RId=146
,6913,5K 137,Not started,Open,,Unknown,,,,,,SHA Run For Solo,https://images.racetec.net/results/racelogo/19723/19723_146.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-146-3-7766,http://results.scorenow.co.id/results.aspx?CId=19723&RId=146
,6914,5K 138,Not started,Open,,Unknown,,,,,,SHA Run For Solo,https://images.racetec.net/results/racelogo/19723/19723_146.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-146-3-7767,http://results.scorenow.co.id/results.aspx?CId=19723&RId=146
,6915,5K 139,Not started,Open,,Unknown,,,,,,SHA Run For Solo,https://images.racetec.net/results/racelogo/19723/19723_146.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-146-3-7768,http://results.scorenow.co.id/results.aspx?CId=19723&RId=146
,6916,5K 140,Not started,Open,,Unknown,,,,,,SHA Run For Solo,https://images.racetec.net/results/racelogo/19723/19723_146.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-146-3-7769,http://results.scorenow.co.id/results.aspx?CId=19723&RId=146
,6917,5K 141,Not started,Open,,Unknown,,,,,,SHA Run For Solo,https://images.racetec.net/results/racelogo/19723/19723_146.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-146-3-7770,http://results.scorenow.co.id/results.aspx?CId=19723&RId=146
,6918,5K 142,Not started,Open,,Unknown,,,,,,SHA Run For Solo,https://images.racetec.net/results/racelogo/19723/19723_146.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-146-3-7771,http://results.scorenow.co.id/results.aspx?CId=19723&RId=146
,6919,5K 143,Not started,Open,,Unknown,,,,,,SHA Run For Solo,https://images.racetec.net/results/racelogo/19723/19723_146.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-146-3-7772,http://results.scorenow.co.id/results.aspx?CId=19723&RId=146
,6920,5K 144,Not started,Open,,Unknown,,,,,,SHA Run For Solo,https://images.racetec.net/results/racelogo/19723/19723_146.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-146-3-7773,http://results.scorenow.co.id/results.aspx?CId=19723&RId=146
,6921,5K 145,Not started,Open,,Unknown,,,,,,SHA Run For Solo,https://images.racetec.net/results/racelogo/19723/19723_146.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-146-3-7774,http://results.scorenow.co.id/results.aspx?CId=19723&RId=146
,6922,5K 146,Not started,Open,,Unknown,,,,,,SHA Run For Solo,https://images.racetec.net/results/racelogo/19723/19723_146.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-146-3-7775,http://results.scorenow.co.id/results.aspx?CId=19723&RId=146
,6923,5K 147,Not started,Open,,Unknown,,,,,,SHA Run For Solo,https://images.racetec.net/results/racelogo/19723/19723_146.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-146-3-7776,http://results.scorenow.co.id/results.aspx?CId=19723&RId=146
,6924,5K 148,Not started,Open,,Unknown,,,,,,SHA Run For Solo,https://images.racetec.net/results/racelogo/19723/19723_146.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-146-3-7777,http://results.scorenow.co.id/results.aspx?CId=19723&RId=146
