Pos,Race No,Name,Time,Gender,Gen Pos,race_name,race_large_logo,race_category,runner_id,race_link
151,396,Sandi Rahadian,04:49:56,Male,133,GFNY Bali 2019,https://images.racetec.net/results/racelogo/19723/19723_46.png,MEDIO FONDO,http://results.scorenow.co.id/myresults.aspx?uid=19723-46-2-82170,http://results.scorenow.co.id/results.aspx?CId=19723&RId=46
152,855,Ursula Octaviana,04:50:26,Female,19,GFNY Bali 2019,https://images.racetec.net/results/racelogo/19723/19723_46.png,MEDIO FONDO,http://results.scorenow.co.id/myresults.aspx?uid=19723-46-2-82518,http://results.scorenow.co.id/results.aspx?CId=19723&RId=46
153,852,Ferry Husni,04:50:50,Male,134,GFNY Bali 2019,https://images.racetec.net/results/racelogo/19723/19723_46.png,MEDIO FONDO,http://results.scorenow.co.id/myresults.aspx?uid=19723-46-2-82515,http://results.scorenow.co.id/results.aspx?CId=19723&RId=46
154,1556,Vito Tjahyadi,04:51:12,Male,135,GFNY Bali 2019,https://images.racetec.net/results/racelogo/19723/19723_46.png,MEDIO FONDO,http://results.scorenow.co.id/myresults.aspx?uid=19723-46-2-82897,http://results.scorenow.co.id/results.aspx?CId=19723&RId=46
155,733,Tamara Badilla,04:51:21,Female,20,GFNY Bali 2019,https://images.racetec.net/results/racelogo/19723/19723_46.png,MEDIO FONDO,http://results.scorenow.co.id/myresults.aspx?uid=19723-46-2-82410,http://results.scorenow.co.id/results.aspx?CId=19723&RId=46
156,734,Hebat Kurniawan,04:51:21,Male,136,GFNY Bali 2019,https://images.racetec.net/results/racelogo/19723/19723_46.png,MEDIO FONDO,http://results.scorenow.co.id/myresults.aspx?uid=19723-46-2-82411,http://results.scorenow.co.id/results.aspx?CId=19723&RId=46
157,543,Leonard Khonama,04:51:57,Male,137,GFNY Bali 2019,https://images.racetec.net/results/racelogo/19723/19723_46.png,MEDIO FONDO,http://results.scorenow.co.id/myresults.aspx?uid=19723-46-2-82278,http://results.scorenow.co.id/results.aspx?CId=19723&RId=46
158,461,Primadika Rubiansyah,04:52:02,Male,138,GFNY Bali 2019,https://images.racetec.net/results/racelogo/19723/19723_46.png,MEDIO FONDO,http://results.scorenow.co.id/myresults.aspx?uid=19723-46-2-82212,http://results.scorenow.co.id/results.aspx?CId=19723&RId=46
159,805,Rika Avianti,04:52:09,Female,21,GFNY Bali 2019,https://images.racetec.net/results/racelogo/19723/19723_46.png,MEDIO FONDO,http://results.scorenow.co.id/myresults.aspx?uid=19723-46-2-82477,http://results.scorenow.co.id/results.aspx?CId=19723&RId=46
160,1254,Jeffry Sandy,04:53:37,Male,139,GFNY Bali 2019,https://images.racetec.net/results/racelogo/19723/19723_46.png,MEDIO FONDO,http://results.scorenow.co.id/myresults.aspx?uid=19723-46-2-82687,http://results.scorenow.co.id/results.aspx?CId=19723&RId=46
161,509,Tri Putra Permadi,04:53:38,Male,140,GFNY Bali 2019,https://images.racetec.net/results/racelogo/19723/19723_46.png,MEDIO FONDO,http://results.scorenow.co.id/myresults.aspx?uid=19723-46-2-82249,http://results.scorenow.co.id/results.aspx?CId=19723&RId=46
162,760,James Mario,04:54:28,Male,141,GFNY Bali 2019,https://images.racetec.net/results/racelogo/19723/19723_46.png,MEDIO FONDO,http://results.scorenow.co.id/myresults.aspx?uid=19723-46-2-82435,http://results.scorenow.co.id/results.aspx?CId=19723&RId=46
163,1583,Poetoet Soedarjanto,04:56:25,Male,142,GFNY Bali 2019,https://images.racetec.net/results/racelogo/19723/19723_46.png,MEDIO FONDO,http://results.scorenow.co.id/myresults.aspx?uid=19723-46-2-82923,http://results.scorenow.co.id/results.aspx?CId=19723&RId=46
164,66,Sumantri Ishak,04:58:14,Male,143,GFNY Bali 2019,https://images.racetec.net/results/racelogo/19723/19723_46.png,MEDIO FONDO,http://results.scorenow.co.id/myresults.aspx?uid=19723-46-2-81916,http://results.scorenow.co.id/results.aspx?CId=19723&RId=46
165,881,Sunanto Sunanto,04:58:40,Male,144,GFNY Bali 2019,https://images.racetec.net/results/racelogo/19723/19723_46.png,MEDIO FONDO,http://results.scorenow.co.id/myresults.aspx?uid=19723-46-2-82544,http://results.scorenow.co.id/results.aspx?CId=19723&RId=46
166,909,Cendy Marshall,05:00:27,Male,145,GFNY Bali 2019,https://images.racetec.net/results/racelogo/19723/19723_46.png,MEDIO FONDO,http://results.scorenow.co.id/myresults.aspx?uid=19723-46-2-82568,http://results.scorenow.co.id/results.aspx?CId=19723&RId=46
167,1585,Kristy Haryanto,05:00:27,Male,146,GFNY Bali 2019,https://images.racetec.net/results/racelogo/19723/19723_46.png,MEDIO FONDO,http://results.scorenow.co.id/myresults.aspx?uid=19723-46-2-82925,http://results.scorenow.co.id/results.aspx?CId=19723&RId=46
168,694,Johnny Sompie,05:00:41,Male,147,GFNY Bali 2019,https://images.racetec.net/results/racelogo/19723/19723_46.png,MEDIO FONDO,http://results.scorenow.co.id/myresults.aspx?uid=19723-46-2-82374,http://results.scorenow.co.id/results.aspx?CId=19723&RId=46
169,1292,Lamidi,05:00:42,Male,148,GFNY Bali 2019,https://images.racetec.net/results/racelogo/19723/19723_46.png,MEDIO FONDO,http://results.scorenow.co.id/myresults.aspx?uid=19723-46-2-82724,http://results.scorenow.co.id/results.aspx?CId=19723&RId=46
170,853,Indra Rochadi,05:01:18,Male,149,GFNY Bali 2019,https://images.racetec.net/results/racelogo/19723/19723_46.png,MEDIO FONDO,http://results.scorenow.co.id/myresults.aspx?uid=19723-46-2-82516,http://results.scorenow.co.id/results.aspx?CId=19723&RId=46
171,709,Misbahuddin Gasma,05:02:04,Male,150,GFNY Bali 2019,https://images.racetec.net/results/racelogo/19723/19723_46.png,MEDIO FONDO,http://results.scorenow.co.id/myresults.aspx?uid=19723-46-2-82388,http://results.scorenow.co.id/results.aspx?CId=19723&RId=46
172,1256,Ade Cahyadi,05:02:16,Male,151,GFNY Bali 2019,https://images.racetec.net/results/racelogo/19723/19723_46.png,MEDIO FONDO,http://results.scorenow.co.id/myresults.aspx?uid=19723-46-2-82689,http://results.scorenow.co.id/results.aspx?CId=19723&RId=46
173,1564,Bima Sakti,05:02:54,Male,152,GFNY Bali 2019,https://images.racetec.net/results/racelogo/19723/19723_46.png,MEDIO FONDO,http://results.scorenow.co.id/myresults.aspx?uid=19723-46-2-82905,http://results.scorenow.co.id/results.aspx?CId=19723&RId=46
174,1341,Cahyo Haripurwanto,05:02:56,Male,153,GFNY Bali 2019,https://images.racetec.net/results/racelogo/19723/19723_46.png,MEDIO FONDO,http://results.scorenow.co.id/myresults.aspx?uid=19723-46-2-82768,http://results.scorenow.co.id/results.aspx?CId=19723&RId=46
