Pos,Race No,Name,Time,Gender,Gen Pos,race_name,race_large_logo,race_category,runner_id,race_link
301,948,Nelly Dina Pintauli,07:13:21,Female,37,GFNY Bali 2019,https://images.racetec.net/results/racelogo/19723/19723_46.png,MEDIO FONDO,http://results.scorenow.co.id/myresults.aspx?uid=19723-46-2-82601,http://results.scorenow.co.id/results.aspx?CId=19723&RId=46
302,430,Subyatmadja Widojoko,07:29:25,Male,265,GFNY Bali 2019,https://images.racetec.net/results/racelogo/19723/19723_46.png,MEDIO FONDO,http://results.scorenow.co.id/myresults.aspx?uid=19723-46-2-82183,http://results.scorenow.co.id/results.aspx?CId=19723&RId=46
,195,H Ridwan Salam,DNF,Male,,GFNY Bali 2019,https://images.racetec.net/results/racelogo/19723/19723_46.png,MEDIO FONDO,http://results.scorenow.co.id/myresults.aspx?uid=19723-46-2-82005,http://results.scorenow.co.id/results.aspx?CId=19723&RId=46
,197,Mappincara Makassar,DNF,Male,,GFNY Bali 2019,https://images.racetec.net/results/racelogo/19723/19723_46.png,MEDIO FONDO,http://results.scorenow.co.id/myresults.aspx?uid=19723-46-2-82007,http://results.scorenow.co.id/results.aspx?CId=19723&RId=46
,251,Arief Surya Wirawan,DNF,Male,,GFNY Bali 2019,https://images.racetec.net/results/racelogo/19723/19723_46.png,MEDIO FONDO,http://results.scorenow.co.id/myresults.aspx?uid=19723-46-2-82059,http://results.scorenow.co.id/results.aspx?CId=19723&RId=46
,454,Gunawan Tan,DNF,Male,,GFNY Bali 2019,https://images.racetec.net/results/racelogo/19723/19723_46.png,MEDIO FONDO,http://results.scorenow.co.id/myresults.aspx?uid=19723-46-2-82205,http://results.scorenow.co.id/results.aspx?CId=19723&RId=46
,519,Irawan Adi Nugroho,DNF,Male,,GFNY Bali 2019,https://images.racetec.net/results/racelogo/19723/19723_46.png,MEDIO FONDO,http://results.scorenow.co.id/myresults.aspx?uid=19723-46-2-82259,http://results.scorenow.co.id/results.aspx?CId=19723&RId=46
,594,Fernando Gontay,DNF,Male,,GFNY Bali 2019,https://images.racetec.net/results/racelogo/19723/19723_46.png,MEDIO FONDO,http://results.scorenow.co.id/myresults.aspx?uid=19723-46-2-82286,http://results.scorenow.co.id/results.aspx?CId=19723&RId=46
,640,Kristy Haryanto,DNF,Male,,GFNY Bali 2019,https://images.racetec.net/results/racelogo/19723/19723_46.png,MEDIO FONDO,http://results.scorenow.co.id/myresults.aspx?uid=19723-46-2-82326,http://results.scorenow.co.id/results.aspx?CId=19723&RId=46
,657,Wita Ariyani,DNF,Female,,GFNY Bali 2019,https://images.racetec.net/results/racelogo/19723/19723_46.png,MEDIO FONDO,http://results.scorenow.co.id/myresults.aspx?uid=19723-46-2-82339,http://results.scorenow.co.id/results.aspx?CId=19723&RId=46
,792,Fauzan Banta,DNF,Male,,GFNY Bali 2019,https://images.racetec.net/results/racelogo/19723/19723_46.png,MEDIO FONDO,http://results.scorenow.co.id/myresults.aspx?uid=19723-46-2-82465,http://results.scorenow.co.id/results.aspx?CId=19723&RId=46
,809,Ramzy Rachbini,DNF,Male,,GFNY Bali 2019,https://images.racetec.net/results/racelogo/19723/19723_46.png,MEDIO FONDO,http://results.scorenow.co.id/myresults.aspx?uid=19723-46-2-82480,http://results.scorenow.co.id/results.aspx?CId=19723&RId=46
,851,Reza Shamsoedin,DNF,Male,,GFNY Bali 2019,https://images.racetec.net/results/racelogo/19723/19723_46.png,MEDIO FONDO,http://results.scorenow.co.id/myresults.aspx?uid=19723-46-2-82514,http://results.scorenow.co.id/results.aspx?CId=19723&RId=46
,895,Busra Buskari,DNF,Male,,GFNY Bali 2019,https://images.racetec.net/results/racelogo/19723/19723_46.png,MEDIO FONDO,http://results.scorenow.co.id/myresults.aspx?uid=19723-46-2-82555,http://results.scorenow.co.id/results.aspx?CId=19723&RId=46
,977,Ugi Sismarendra,DNF,Male,,GFNY Bali 2019,https://images.racetec.net/results/racelogo/19723/19723_46.png,MEDIO FONDO,http://results.scorenow.co.id/myresults.aspx?uid=19723-46-2-82617,http://results.scorenow.co.id/results.aspx?CId=19723&RId=46
,987,Andik Iswahono,DNF,Male,,GFNY Bali 2019,https://images.racetec.net/results/racelogo/19723/19723_46.png,MEDIO FONDO,http://results.scorenow.co.id/myresults.aspx?uid=19723-46-2-82626,http://results.scorenow.co.id/results.aspx?CId=19723&RId=46
,994,Pilipus Kosimwidjaja,DNF,Male,,GFNY Bali 2019,https://images.racetec.net/results/racelogo/19723/19723_46.png,MEDIO FONDO,http://results.scorenow.co.id/myresults.aspx?uid=19723-46-2-82633,http://results.scorenow.co.id/results.aspx?CId=19723&RId=46
